1105,337,-861,448,1677,15580,617,4574,-2496
1323,205,-679,466,1630,15811,587,4569,-2447
1491,-59,-505,527,1518,15766,548,4530,-2421
1665,-285,-415,506,1388,16011,548,4530,-2421
1834,-484,-311,451,1338,16187,497,4500,-2377
1946,-700,-199,430,1217,16037,471,4477,-2330
1772,-654,-171,209,1200,16027,471,4477,-2330
1641,-413,-239,139,1348,16249,419,4488,-2339
1562,-136,-232,-75,1686,16627,402,4428,-2307
1462,36,-94,-137,1755,16758,402,4428,-2307
1241,142,55,-377,1963,16705,348,4446,-2257
881,295,346,-443,1807,16656,348,4386,-2282
425,513,567,-423,1758,16541,310,4386,-2282
-75,594,776,-399,1549,16406,308,4381,-2263
-418,546,963,-314,1363,16436,308,4381,-2263
-454,388,1071,-201,1216,16521,271,4359,-2226
-185,218,1043,-200,1326,16838,244,4322,-2206
145,-274,1122,-491,1398,16567,244,4322,-2206
508,-536,1228,-498,1398,16296,238,4291,-2171
797,-567,1235,-381,1441,16069,180,4264,-2172
1040,-428,1237,-546,1809,16176,180,4264,-2172
1288,-315,1362,-439,1992,16264,201,4244,-2156
1413,-290,1461,-278,2245,16098,166,4216,-2186
1322,-118,1609,-106,2255,15960,166,4216,-2186
1180,-19,1770,-31,2298,15920,146,4210,-2188
1085,89,2033,-60,2386,16008,106,4201,-2187
1049,121,2202,-43,2232,16188,106,4201,-2187
1147,67,2370,-237,2166,16351,121,4173,-2147
1253,30,2492,-112,1997,16290,121,4173,-2147
1401,65,2649,-316,2084,16448,112,4153,-2187
1686,250,2857,-385,2039,16414,101,4146,-2138
1786,554,3057,-458,1865,16112,101,4146,-2138
1717,792,3373,-436,1839,16100,71,4139,-2159
1737,979,3673,-490,2039,16155,82,4141,-2160
1967,947,4108,-879,2141,16496,82,4141,-2160
2170,658,4521,-974,1808,16157,87,4119,-2129
2175,634,4646,-1081,1557,15512,55,4118,-2157
1940,1071,4535,-884,1377,15328,55,4118,-2157
1754,1248,4538,-1049,1451,15444,58,4114,-2165
1819,1450,4784,-994,1053,15450,22,4120,-2139
2021,1732,4965,-1082,977,15351,22,4120,-2139
2279,1702,5261,-1145,537,15402,44,4119,-2116
2796,1384,5561,-1182,349,15660,44,4119,-2116
3638,918,5794,-1302,319,16582,62,4131,-2070
4998,123,6058,-1479,93,16925,65,4116,-2138
5746,-637,6243,-1494,31,17021,65,4116,-2138
6131,-1111,6464,-1548,-167,17064,27,4125,-2121
6018,-1158,6670,-1629,-330,17319,54,4152,-2079
5453,-1052,6888,-1888,-581,17170,54,4152,-2079
4294,-726,7048,-1869,-1088,17231,38,4134,-2037
3197,-344,7145,-1727,-1465,17284,86,4156,-2050
2278,357,7249,-1888,-1452,17344,86,4156,-2050
1390,974,7322,-1663,-1789,17187,65,4149,-2031
715,1363,7551,-1759,-1851,16969,48,4183,-2025
56,1743,7665,-1776,-2110,16706,48,4183,-2025
-343,2104,7505,-1821,-2230,16633,86,4171,-2033
-577,1839,7343,-2098,-2179,16560,86,4171,-2063
-643,1280,7275,-2043,-2510,16217,112,4201,-2063
-488,534,7048,-1938,-2670,15866,99,4173,-2054
66,594,6696,-2011,-2661,15856,99,4173,-2054
780,492,6345,-1910,-2538,16169,109,4180,-2037
1538,108,6111,-1486,-2569,16187,111,4171,-2051
1902,-256,5869,-1306,-2410,16248,111,4171,-2051
1933,-593,5788,-1059,-2378,16230,129,4158,-2029
1636,-882,5819,-987,-2237,16239,138,4195,-1971
1214,-964,5988,-1016,-2154,16369,138,4195,-1971
742,-906,6075,-639,-2142,16404,129,4187,-1997
256,-776,6156,-519,-2070,16561,123,4166,-1949
-177,-438,6424,-595,-2046,16604,123,4166,-1949
-802,-4,6620,-699,-2096,16444,153,4196,-1958
-1532,718,6857,-1217,-2341,16041,153,4210,-2003
-2421,990,6977,-1503,-2470,15868,144,4210,-2003
-3077,1437,6851,-1636,-2536,15578,146,4203,-1951
-3537,1539,6586,-1772,-2613,15404,146,4203,-1951
-3567,1439,6432,-1851,-2498,15159,168,4198,-1951
-3127,1405,6151,-1835,-2372,15183,177,4172,-1920
-2312,1255,5908,-2105,-2202,15321,177,4172,-1920
-1628,981,5681,-2304,-2084,15516,193,4158,-1987
-1024,306,5513,-2122,-1851,16112,200,4202,-1978
-770,-632,5406,-2099,-1699,16702,200,4202,-1978
-820,-1668,5176,-2101,-1610,16892,170,4166,-1964
-1307,-2273,4983,-1758,-1883,16668,209,4182,-1939
-2236,-2482,4636,-1496,-2248,16043,209,4182,-1939
-3354,-1949,4229,-1528,-2522,15746,193,4160,-1931
-3932,-1091,3848,-1595,-2513,16001,203,4158,-1930
-4054,-268,3737,-1487,-2397,15749,203,4158,-1930
-3893,346,3588,-1232,-2160,15928,227,4129,-1916
-3368,823,3524,-1757,-1748,16420,227,4129,-1916
-2520,807,3867,-1638,-1495,16829,231,4126,-1899
-1953,474,4201,-1693,-1503,17159,222,4130,-1874
-1536,-110,4420,-1867,-1510,17479,222,4130,-1874
-1539,-647,4403,-2011,-1715,17472,227,4149,-1874
-1893,-952,4212,-2360,-1861,17287,246,4128,-1869
-2439,-1018,3968,-2220,-2180,16543,246,4128,-1869
-2953,-796,3513,-2289,-1943,16367,244,4113,-1851
-3218,-570,3138,-2011,-1930,16214,219,4116,-1841
-2966,-292,2920,-1920,-1628,16178,219,4116,-1841
-2416,-120,2839,-1490,-1585,15897,201,4097,-1824
-1945,107,2753,-1118,-1672,15761,229,4099,-1807
-1514,493,2596,-884,-1749,15856,229,4099,-1807
-1060,830,2513,-862,-1770,16157,227,4119,-1792
-696,967,2452,-838,-1912,17058,227,4119,-1797
-335,671,2388,-1004,-1947,17668,238,4103,-1797
-310,320,2209,-1151,-2080,17681,219,4109,-1761
-539,43,1849,-1448,-2268,17935,219,4109,-1761
-956,-131,1634,-1440,-2416,17818,231,4091,-1761
-1412,-178,1378,-1435,-2525,17491,240,4061,-1733
-1754,-273,1227,-1196,-2781,17126,240,4061,-1733
-1753,-205,1061,-1023,-2576,16856,249,4062,-1727
-1191,-34,852,-737,-2465,16953,233,4045,-1652
-377,-108,786,-827,-2234,17413,233,4045,-1652
402,-684,996,-891,-2357,17510,249,4061,-1643
807,-1114,981,-729,-2602,17409,222,4041,-1618
708,-1237,794,-632,-2724,17301,222,4041,-1618
118,-1181,572,-642,-2934,17006,217,4038,-1600
-432,-786,401,-784,-2773,17023,231,4053,-1568
-917,-325,296,-651,-2564,17087,231,4053,-1568
-1296,-226,199,-637,-2636,16913,228,4003,-1554
-1560,-233,200,-828,-2668,16717,228,4003,-1554
-1651,-135,137,-1194,-2890,16533,220,4037,-1561
-1557,44,-98,-1410,-3144,16331,211,4033,-1465
-1322,158,-270,-1896,-3499,16407,211,4033,-1465
-1053,-97,-339,-2078,-3660,16365,228,4005,-1493
-793,-696,-631,-2414,-4024,16138,252,4014,-1445
-549,-1035,-1015,-2579,-4224,15773,252,4014,-1445
-357,-1231,-1571,-2604,-4266,15655,232,3987,-1462
-23,-1376,-1954,-2300,-4325,15582,225,4016,-1435
169,-1120,-2462,-2215,-4111,15230,225,4016,-1435
339,-483,-2901,-1828,-3808,15167,219,4020,-1395
189,57,-3170,-1415,-3697,14940,212,4010,-1391
-271,685,-3299,-949,-3414,14910,212,4010,-1391
-939,1215,-3335,-584,-3336,14850,223,3984,-1366
-1458,1786,-3340,-572,-3274,14803,223,3984,-1366
-1819,2340,-3250,-566,-3221,14885,206,3993,-1371
-2029,2234,-3115,-390,-3453,14864,208,3968,-1381
-1906,1885,-3032,-788,-3584,14762,208,3968,-1381
-1315,1663,-3149,-880,-3836,14633,167,3940,-1390
-703,1421,-3532,-1527,-4138,14533,207,3922,-1370
-27,713,-3915,-1447,-4414,14379,207,3922,-1370
511,-90,-4410,-1786,-4574,14449,216,3917,-1359
1090,-908,-4846,-1841,-4433,14324,191,3898,-1377
1819,-1609,-5385,-1279,-4586,14318,191,3898,-1377
2507,-1888,-5811,-1094,-4123,14849,167,3889,-1393
3274,-1931,-6076,-511,-3925,15232,171,3858,-1342
3526,-1931,-6133,-204,-3898,15226,171,3858,-1342
2924,-1692,-6160,280,-3991,14856,153,3863,-1349
2063,-1354,-6237,328,-3978,15472,153,3807,-1340
1289,-732,-6135,616,-3996,15544,134,3807,-1340
752,70,-6133,657,-3867,15606,141,3787,-1323
446,910,-6255,686,-4115,15705,141,3787,-1323
316,1558,-6400,361,-3994,15977,157,3766,-1336
275,1801,-6585,286,-3845,16008,136,3739,-1340
214,1818,-6871,463,-3944,16095,136,3739,-1340
321,1380,-7050,722,-3789,16331,120,3700,-1328
463,897,-7236,1020,-3695,15905,142,3690,-1350
755,732,-7276,963,-3265,16130,142,3690,-1350
1186,446,-7209,1066,-3250,16391,152,3645,-1359
1605,-12,-7092,1012,-3122,16475,129,3604,-1373
1851,-366,-7040,980,-3111,16655,129,3604,-1373
1998,-450,-6986,940,-3029,16773,115,3567,-1372
1893,-203,-6953,778,-3052,16609,140,3519,-1378
1389,164,-6985,874,-3328,16449,140,3519,-1378
588,675,-7151,988,-3349,16328,155,3462,-1325
-47,1210,-7291,1177,-2828,16218,155,3462,-1325
-422,1891,-7257,1712,-2967,16167,173,3419,-1349
-624,2417,-7168,1821,-2743,16186,179,3369,-1409
-616,2632,-6762,2049,-2482,16304,179,3369,-1409
-447,2585,-6448,2001,-2451,16454,208,3323,-1422
-309,2400,-6200,1740,-2665,16386,234,3260,-1404
-94,2102,-6081,1732,-2913,16445,234,3260,-1404
155,1569,-6108,1625,-2937,17110,271,3172,-1432
519,886,-6199,1683,-3082,17319,346,3107,-1382
778,417,-6328,1961,-3024,17163,346,3107,-1382
669,109,-6432,1928,-2855,17069,389,3067,-1437
403,-108,-6436,2168,-2780,16844,472,3003,-1428
100,0,-6430,2258,-2484,16725,472,3003,-1428
-49,421,-6439,2352,-2271,16730,588,2954,-1365
-97,921,-6384,2462,-2201,16570,588,2954,-1365
-127,1340,-6261,2748,-2081,16625,680,2903,-1341
-193,1634,-6110,2892,-2085,16617,757,2871,-1333
-310,1823,-5986,3201,-2113,16543,757,2871,-1333
-407,1841,-5773,3392,-2047,16586,889,2847,-1357
-513,1561,-5466,3298,-1905,16652,981,2861,-1367
-451,1126,-5133,3284,-2001,16627,981,2861,-1367
-417,837,-5027,3257,-2056,16486,1092,2838,-1346
-407,678,-4954,3255,-2228,16250,1202,2850,-1363
-445,672,-4895,3040,-2202,16419,1202,2850,-1363
-396,677,-4852,2971,-2015,16459,1300,2835,-1371
-424,697,-4801,2762,-1936,16231,1419,2849,-1308
-592,817,-4782,2701,-1940,15992,1419,2849,-1308
-710,925,-4746,2350,-1824,15935,1533,2874,-1294
-723,1024,-4655,2519,-1739,15965,1533,2874,-1273
-502,1113,-4622,2763,-1724,15920,1620,2950,-1273
-162,1160,-4562,2792,-1518,15948,1680,2983,-1249
189,1010,-4526,3057,-1595,15967,1680,2983,-1249
394,799,-4408,3096,-1419,16033,1746,3066,-1247
538,476,-4253,3383,-1433,16042,1839,3182,-1226
548,95,-4082,3386,-1440,16030,1839,3182,-1226
505,-19,-4011,3478,-1405,15866,1840,3288,-1241
463,170,-4054,3430,-1161,15709,1897,3350,-1196
12,351,-4061,3540,-920,15344,1897,3350,-1196
-64,468,-4032,3482,-534,14988,1886,3473,-1186
-218,530,-3926,3431,-205,14757,1872,3581,-1185
-90,619,-3950,3458,-150,14541,1872,3581,-1185
299,654,-3904,3393,197,14448,1845,3667,-1180
979,552,-3808,3600,417,14410,1773,3780,-1172
1552,255,-3614,3785,347,14384,1773,3780,-1172
1935,-175,-3339,4046,398,14480,1679,3869,-1166
2323,-501,-3081,3965,549,14604,1679,3869,-1166
2454,-578,-2774,3967,610,14322,1591,3925,-1127
2321,-305,-2562,3912,741,14172,1480,3909,-1161
1944,-11,-2254,3968,873,13911,1480,3909,-1161
1298,346,-1768,3842,1189,13747,1316,3960,-1145
1317,933,-1367,3791,1310,13657,1214,3988,-1138
1385,1655,-1081,3754,1282,13861,1214,3988,-1138
1877,2114,-755,3740,1383,14570,1066,3972,-1139
2543,2001,-341,3544,1373,15391,964,3995,-1147
3105,1741,148,3376,886,15365,964,3995,-1147
3255,1581,320,3271,368,15484,818,3971,-1177
3122,1351,447,3011,-41,15829,672,3934,-1202
2988,1084,451,2866,-71,16012,672,3934,-1202
3187,859,535,2585,232,16755,596,3908,-1214
3716,509,656,2368,189,16944,596,3908,-1214
3978,276,779,2119,278,17109,482,3896,-1243
3954,-80,923,2103,397,17352,422,3904,-1299
3829,-416,1125,1931,599,17513,422,3904,-1299
3487,-479,1323,1992,568,17445,314,3878,-1290
2866,-188,1447,2173,621,17567,220,3847,-1332
2108,129,1627,2050,1013,17441,220,3847,-1332
1089,686,1814,2244,708,16832,154,3792,-1380
342,1341,1930,2011,1121,16872,119,3791,-1379
-30,1792,2235,1852,1180,16969,119,3791,-1379
-159,2001,2516,1896,1018,17122,78,3740,-1493
-79,2037,3044,1678,1048,17411,13,3760,-1531
-46,2110,3096,1246,992,17300,13,3760,-1531
-119,2011,3394,1072,760,17345,-17,3715,-1559
-275,1664,3552,792,562,17305,-17,3715,-1559
-220,1443,3645,729,566,17641,-41,3728,-1621
238,1335,3685,677,739,18344,-83,3684,-1657
777,1004,3831,649,857,18543,-83,3684,-1657
836,511,4063,515,968,18797,-74,3668,-1655
513,102,4320,441,747,18761,-86,3646,-1651
-301,-63,4390,301,775,18691,-86,3646,-1651
-1067,-68,4444,432,874,18575,-105,3681,-1717
-1832,205,4454,539,1008,18428,-124,3686,-1785
-2373,399,4555,785,1213,18121,-124,3686,-1785
-3032,541,4775,1039,1171,17616,-162,3658,-1784
-3180,779,5010,1156,1131,17228,-168,3623,-1850
-3314,1092,5253,1249,1000,17082,-168,3623,-1850
-3129,1270,5585,1209,886,17169,-149,3660,-1855
-2732,1301,5883,1215,719,17199,-149,3666,-1864
-2147,1165,6235,845,443,17522,-159,3666,-1864
-1775,718,6503,522,237,17444,-171,3635,-1890
-1574,77,6674,158,-156,17442,-171,3635,-1890
-1487,-394,6749,-205,-160,17408,-172,3644,-1920
-1389,-701,6682,-251,-448,17187,-161,3610,-1930
-1378,-825,6488,-329,-411,17019,-161,3610,-1930
-1359,-948,6375,-267,-384,16759,-128,3655,-1981
-1401,-872,6246,-142,-327,16378,-142,3645,-1928
-1445,-719,6191,19,-205,16273,-142,3645,-1928
-1412,-710,6323,407,-148,16525,-147,3607,-1961
-1124,-684,6614,409,-185,16599,-130,3656,-1948
-1059,-442,6674,480,-498,15876,-130,3656,-1948
-1372,186,6667,331,-549,15673,-126,3627,-1967
-1608,518,6711,392,-669,15765,-95,3633,-1990
-1701,700,6797,223,-751,15577,-95,3633,-1990
-1450,1126,6799,214,-787,15514,-72,3668,-2001
-1116,1787,6722,144,-896,15396,-72,3668,-2001
-676,1837,6793,179,-813,15910,-79,3661,-1979
-222,1529,7059,-34,-1089,16288,-95,3652,-2045
103,1232,7158,-234,-1362,16505,-95,3652,-2045
203,1008,7059,-361,-1647,16959,-86,3667,-2045
89,593,6907,-876,-1850,17329,-102,3645,-2052
-324,63,6676,-1021,-2058,17272,-102,3645,-2052
-865,-191,6172,-955,-2273,16964,-73,3649,-2019
-1306,-302,5664,-1022,-2118,16840,-98,3662,-2007
-1289,-358,5160,-789,-2027,17001,-98,3662,-2007
-1041,-681,4662,-568,-1680,17173,-72,3609,-2008
-476,-1321,4485,-109,-1694,17192,-83,3636,-2003
-19,-1944,4295,189,-1822,17112,-83,3636,-2003
356,-2486,4106,624,-2067,17010,-98,3635,-1970
563,-3033,3953,736,-2156,17096,-98,3635,-1970
861,-3680,3888,743,-2160,17399,-80,3620,-1928
1213,-4125,3869,815,-2127,17338,-74,3597,-1892
1380,-4393,3879,540,-2082,17214,-74,3597,-1892
1121,-4510,3911,255,-2314,16655,-73,3604,-1887
572,-4343,3769,-108,-2390,16277,-109,3607,-1849
-72,-3580,3482,-540,-2518,15985,-109,3607,-1849
-555,-2737,3088,-929,-2792,15568,-104,3609,-1799
-981,-1623,2561,-1269,-3102,15005,-63,3610,-1778
-1359,-768,2129,-1155,-2942,14626,-63,3610,-1778
-1332,-140,1867,-1066,-2734,14634,-89,3607,-1764
-931,323,1879,-937,-2734,14714,-88,3602,-1723
-468,551,1895,-764,-2998,14656,-88,3602,-1723
-91,457,1990,-1001,-3251,14737,-84,3567,-1708
289,124,1919,-1227,-3564,14938,-84,3567,-1651
615,-129,1595,-1454,-3843,14999,-103,3570,-1651
966,-228,1107,-1643,-3747,15195,-115,3570,-1656
1188,-278,296,-1496,-3647,15299,-115,3570,-1656
1044,-220,52,-1324,-3572,15125,-113,3583,-1630
1083,-38,-371,-852,-3606,14937,-101,3557,-1587
1055,87,-738,-385,-3140,16109,-101,3557,-1587
1480,-124,-692,-288,-3099,16720,-110,3542,-1616
1593,-522,-543,-100,-3455,16410,-107,3546,-1538
1102,-727,-579,-127,-3887,15968,-107,3546,-1538
381,-661,-776,-357,-4354,15608,-130,3526,-1533
-122,-343,-1198,-503,-4299,15650,-129,3506,-1452
-172,-93,-1580,-362,-4107,15730,-129,3506,-1452
236,5,-1817,-429,-3772,15917,-141,3499,-1420
856,133,-1993,8,-4002,15614,-146,3528,-1451
1060,225,-2181,-282,-4069,15450,-146,3528,-1451
1231,450,-2516,95,-4099,15798,-117,3487,-1421
1428,710,-2943,255,-4005,16207,-117,3487,-1421
1708,792,-3171,416,-3766,16499,-120,3481,-1351
1700,826,-3329,636,-3782,16509,-143,3473,-1339
1666,697,-3497,1106,-3627,17670,-143,3473,-1339
1890,-12,-3462,1125,-3434,18260,-120,3463,-1288
1769,-697,-3337,1178,-3885,17288,-142,3472,-1344
1165,-918,-3382,1163,-4118,16668,-142,3472,-1344
460,-793,-3544,1185,-4027,16767,-157,3434,-1261
337,-363,-3757,1139,-3907,16571,-122,3432,-1291
442,-111,-3943,1312,-3900,16237,-122,3432,-1291
579,93,-3846,1591,-3396,15913,-108,3420,-1192
710,472,-3521,1853,-3303,15734,-99,3406,-1183
656,905,-3304,1735,-3018,15671,-99,3406,-1183
445,1084,-2806,1873,-3176,15189,-81,3378,-1168
-40,1110,-2604,2122,-3689,15664,-81,3378,-1168
-268,1134,-2509,1734,-3363,16590,-83,3394,-1209
-286,1200,-2353,1751,-3628,16251,-78,3382,-1223
-453,1168,-2374,1717,-3680,16091,-78,3382,-1223
-1009,984,-2283,1425,-3772,15973,-56,3341,-1185
-1054,962,-2388,1275,-4270,15393,-50,3346,-1178
-1178,1340,-2859,1006,-4231,15200,-50,3346,-1178
-873,1982,-3423,721,-3983,15508,-69,3331,-1159
-340,2179,-3811,601,-3615,15758,-58,3321,-1157
167,2018,-4020,848,-3629,15399,-58,3321,-1157
559,1758,-4155,927,-3279,15806,-56,3302,-1209
633,1463,-4136,1264,-3297,15437,9,3298,-1221
568,1130,-4069,1571,-3342,15945,9,3298,-1221
681,938,-4091,1515,-3071,16494,29,3286,-1205
725,848,-4179,1759,-3089,16638,29,3286,-1194
301,403,-4140,1872,-2952,16798,30,3278,-1194
-277,-512,-3868,2026,-2894,16747,59,3306,-1196
-776,-740,-3793,1955,-3011,16409,59,3306,-1196
-1054,-432,-3960,1415,-3154,16194,41,3252,-1186
-1056,-86,-4214,1531,-3525,16188,88,3239,-1177
-1039,46,-4627,1301,-3590,15999,88,3239,-1177
-731,216,-5151,1221,-3350,16057,111,3217,-1195
-207,218,-5494,1322,-3035,16421,144,3211,-1187
187,-60,-5629,1503,-2709,16416,144,3211,-1187
436,-551,-5580,1645,-2474,16375,107,3198,-1192
461,-860,-5520,2070,-2507,16342,178,3202,-1166
380,-899,-5476,2228,-2281,16210,178,3202,-1166
156,-803,-5350,2345,-2216,16201,174,3196,-1162
-31,-706,-5050,2153,-2044,16365,174,3218,-1164
-208,-620,-4807,2208,-2287,16313,174,3218,-1164
-544,-575,-4754,2206,-2547,15813,162,3184,-1141
-969,-398,-4663,1901,-2524,15775,162,3184,-1141
-1221,-273,-4563,2127,-2832,15561,179,3157,-1168
-1168,-9,-4587,1979,-2874,15625,216,3170,-1132
-960,372,-4740,2075,-2968,15428,216,3170,-1132
-661,828,-4976,2049,-2867,15572,236,3155,-1125
-332,944,-5042,1902,-2553,15867,272,3185,-1131
-113,858,-5051,1956,-2446,16226,272,3185,-1131
-14,574,-4991,2006,-2489,16256,294,3160,-1080
-189,199,-4968,1916,-2534,16177,339,3191,-1060
-368,52,-5034,2042,-2460,16251,339,3191,-1060
-471,-97,-5063,2150,-2499,16290,341,3147,-1019
-496,-142,-5054,2212,-2285,16204,381,3165,-1031
-525,-192,-4950,2328,-2315,16265,381,3165,-1031
-545,-282,-4853,2433,-2558,16180,378,3199,-986
-701,-274,-4718,2510,-2384,15759,378,3199,-986
-963,-191,-4707,2391,-2489,15442,427,3183,-966
-1109,164,-4844,2400,-2589,15139,454,3190,-962
-1032,477,-4971,2445,-2458,15086,454,3190,-962
-729,648,-5009,2413,-2306,15202,471,3185,-945
-253,660,-4964,2301,-2162,15304,500,3229,-861
101,621,-4883,2422,-2322,15184,500,3229,-861
261,615,-4844,2306,-2208,15419,498,3193,-938
392,513,-4778,2226,-2134,15812,527,3245,-891
390,440,-4790,2271,-2240,15871,527,3245,-891
176,364,-4823,2483,-2180,16050,540,3269,-840
-79,217,-4796,2621,-2014,16289,559,3317,-862
-307,-9,-4616,3048,-1961,16224,559,3317,-862
-679,-431,-4380,3108,-2055,16229,541,3361,-859
-805,-666,-4206,3261,-2081,16009,541,3361,-890
-748,-470,-4231,3352,-2134,15616,521,3351,-890
-635,-110,-4289,3552,-2040,15576,540,3393,-905
-267,113,-4243,3703,-1843,15632,540,3393,-905
-330,146,-4114,3885,-1525,15500,471,3435,-878
-153,229,-3875,3988,-1224,15569,480,3461,-934
-55,137,-3634,3957,-1186,15662,480,3461,-934
-22,-115,-3338,3929,-1139,15544,426,3491,-949
-66,-242,-3161,3948,-960,15471,392,3461,-927
-52,-323,-3024,3867,-895,15754,392,3461,-927
20,-621,-2790,3768,-787,15748,314,3526,-1014
-58,-1030,-2643,3760,-700,15758,290,3559,-1042
-126,-1427,-2558,3834,-778,15595,290,3559,-1042
-74,-1803,-2496,3728,-586,15778,231,3570,-1087
159,-2144,-2414,3783,-334,15637,231,3616,-1069
450,-2373,-2194,3740,66,15538,170,3616,-1069
900,-2610,-1833,3834,258,15409,150,3555,-1096
1241,-2322,-1421,3798,429,15248,150,3555,-1096
1557,-2267,-1044,3722,350,15258,73,3608,-1138
1789,-2086,-551,3510,477,15562,43,3592,-1157
1982,-1948,-112,3188,420,15742,43,3592,-1157
2002,-1732,225,2896,365,16054,-38,3561,-1237
1851,-1452,543,2616,-182,16355,-78,3557,-1248
1578,-1342,590,2078,-284,16843,-78,3557,-1248
1297,-1302,637,1985,-358,17045,-107,3538,-1282
903,-1167,558,1813,-372,17042,-159,3534,-1332
521,-999,500,1742,-236,16959,-159,3534,-1332
189,-831,597,1668,12,16770,-195,3569,-1442
9,-695,708,1691,264,16750,-239,3548,-1419
78,-439,833,1680,492,16684,-239,3548,-1419
242,-134,1094,1775,825,16893,-269,3517,-1434
365,13,1534,1841,1033,17009,-269,3517,-1434
259,84,2005,1685,1057,16825,-305,3502,-1474
3,208,2448,1475,1053,16844,-307,3510,-1520
-320,143,2892,1125,626,16694,-307,3510,-1520
-534,57,3245,982,774,16947,-362,3502,-1593
-298,40,3515,751,745,17136,-343,3485,-1595
-86,-36,3694,574,595,17077,-343,3485,-1595
-233,-265,3853,260,425,16675,-369,3502,-1660
-645,-355,3770,-24,357,16538,-369,3491,-1722
-1152,-263,3496,-87,309,16430,-369,3491,-1722
-1444,-129,3195,17,657,16508,-416,3469,-1756
-1458,-90,3074,271,1007,16588,-367,3501,-1804
-1408,-180,3256,382,1286,16187,-367,3501,-1804
-1393,-197,3534,604,1336,16020,-381,3522,-1778
-1290,-30,3704,652,1406,16091,-381,3522,-1831
-869,123,4050,740,1702,16575,-375,3465,-1831
-385,216,4469,781,1685,16788,-393,3471,-1874
-257,257,4868,822,1684,16702,-393,3471,-1874
-673,444,5249,861,1614,16885,-393,3485,-1894
-1225,577,5685,719,1581,17014,-389,3476,-1934
-1804,658,6161,373,1480,16970,-389,3476,-1934
-2238,760,6401,-199,1267,16858,-403,3490,-1960
-2380,996,6502,-607,949,16857,-397,3484,-1950
-2266,1032,6436,-1001,857,16929,-397,3484,-1950
-2057,902,6354,-1421,737,17070,-355,3509,-1980
-1776,600,6360,-1627,535,16768,-350,3531,-1954
-1603,96,6488,-1763,365,16649,-350,3531,-1954
-1250,-506,6623,-1821,350,16844,-341,3499,-2005
-574,-849,6670,-1786,164,16845,-341,3513,-2047
-57,-1012,6641,-1909,102,16526,-351,3513,-2047
364,-1089,6646,-1722,389,16492,-323,3525,-2014
400,-1126,6783,-1569,530,16375,-323,3525,-2014
208,-1302,7099,-1648,431,15974,-338,3553,-1999
-182,-1099,7263,-1892,291,15544,-314,3576,-1996
-508,-454,7156,-2040,127,15172,-314,3576,-1996
-832,444,6961,-2113,116,14922,-328,3555,-1998
-982,1059,6841,-1990,27,15237,-273,3571,-1995
-541,1331,6885,-2036,399,15900,-273,3571,-1995
-612,1122,7095,-1941,5,16193,-277,3577,-2006
-664,776,7100,-1921,-208,16097,-273,3594,-2022
-1107,852,7023,-1559,-694,16103,-273,3594,-2022
-1558,568,6736,-1429,-957,16236,-290,3550,-2047
-1684,106,6599,-1069,-1244,16410,-234,3561,-2005
-1336,-521,6414,-784,-1170,17388,-234,3561,-2005
-563,-1389,6170,-417,-1165,17676,-268,3566,-1969
426,-1992,6097,-96,-1055,17442,-268,3566,-1969
743,-2242,6132,161,-995,16912,-273,3574,-1932
629,-2231,6124,226,-1128,16901,-262,3584,-1931
229,-2166,6135,19,-875,16993,-262,3584,-1931
-242,-1822,6088,-171,-1190,16655,-283,3614,-1943
-917,-1128,5854,-149,-1621,16316,-240,3564,-1921
-1352,-450,5506,-352,-1631,16766,-240,3564,-1921
-1500,-382,5436,-393,-2024,16533,-252,3556,-1900
-1747,-715,5124,-626,-2418,15724,-223,3587,-1906
-1967,-840,5132,-627,-2865,14806,-223,3587,-1906
-1909,-582,4792,-586,-3229,14285,-222,3561,-1879
-1481,-369,4416,-576,-3584,13929,-242,3570,-1845
-550,-126,4101,-539,-3646,13650,-242,3570,-1845
498,280,3722,-4,-3778,14160,-252,3556,-1855
1899,201,3526,268,-3252,15334,-252,3556,-1846
2804,-912,3935,175,-3149,16073,-211,3550,-1846
2924,-2599,4428,340,-4106,15676,-217,3571,-1817
2335,-3251,4437,527,-3615,15950,-217,3571,-1817
2048,-2801,3736,1293,-5098,14515,-217,3535,-1771
1528,-1614,3634,-579,-4761,15912,-247,3534,-1780
1045,-1189,3337,2326,-5906,23901,-247,3534,-1780
2996,-4599,2970,-2876,-3558,20648,-261,3554,-1750
2428,-4282,2667,-51,-6883,10584,-268,3547,-1685
6,-833,234,1226,-5905,15907,-268,3547,-1685
-1062,59,344,687,-4570,18510,-258,3549,-1693
-1139,-384,-224,308,-4339,17214,-288,3513,-1680
-932,-443,-355,965,-4222,16884,-288,3513,-1680
-512,-110,-592,989,-3291,17111,-269,3520,-1696
119,-79,-84,1681,-2647,17096,-269,3518,-1699
356,-25,249,1646,-2498,16113,-258,3518,-1699
-69,582,603,2397,-3139,17184,-243,3513,-1677
-894,1361,514,473,-2371,16272,-243,3513,-1677
-1639,1575,324,903,-2289,15334,-255,3499,-1704
-2489,1592,88,250,-2127,15165,-251,3502,-1681
-2266,1440,4,777,-2158,14951,-251,3502,-1681
-1724,1416,-339,509,-1839,15504,-293,3515,-1674
-577,1092,-460,667,-1948,15365,-281,3507,-1669
408,502,-515,631,-1546,15748,-281,3507,-1669
